input_type,pdb_id,pdb_file,chain1,chain2,tag,lig_code,smiles,lig_resi
pocket,2q96,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2q96/protein/2q96_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2q9m,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2q9m/protein/2q9m_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2q9n,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2q9n/protein/2q9n_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2q9y,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2q9y/protein/2q9y_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2qaf,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qaf/protein/2qaf_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qbp,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qbp/protein/2qbp_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2qbq,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qbq/protein/2qbq_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2qbr,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qbr/protein/2qbr_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2qbs,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qbs/protein/2qbs_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2qbw,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qbw/protein/2qbw_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2qcd,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qcd/protein/2qcd_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qcf,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qcf/protein/2qcf_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qcg,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qcg/protein/2qcg_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qch,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qch/protein/2qch_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qci,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qci/protein/2qci_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qcm,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qcm/protein/2qcm_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qcn,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qcn/protein/2qcn_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qd6,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qd6/protein/2qd6_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qd7,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qd7/protein/2qd7_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qd8,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qd8/protein/2qd8_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qdt,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qdt/protein/2qdt_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2qe2,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qe2/protein/2qe2_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2qe4,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qe4/protein/2qe4_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2qe5,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qe5/protein/2qe5_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2qft,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qft/protein/2qft_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2qfu,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qfu/protein/2qfu_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2qh6,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qh6/protein/2qh6_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2qhc,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qhc/protein/2qhc_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qhy,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qhy/protein/2qhy_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qhz,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qhz/protein/2qhz_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qi0,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qi0/protein/2qi0_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qi1,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qi1/protein/2qi1_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qi3,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qi3/protein/2qi3_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qi4,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qi4/protein/2qi4_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qi5,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qi5/protein/2qi5_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qi6,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qi6/protein/2qi6_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qi7,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qi7/protein/2qi7_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qic,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qic/protein/2qic_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2qiq,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qiq/protein/2qiq_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2qju,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qju/protein/2qju_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2qky,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qky/protein/2qky_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2ql5,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2ql5/protein/2ql5_boltz_pocket_5A.pdb,A_D,,boltz,,,
pocket,2ql7,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2ql7/protein/2ql7_boltz_pocket_5A.pdb,A_D,,boltz,,,
pocket,2qlb,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qlb/protein/2qlb_boltz_pocket_5A.pdb,A_D,,boltz,,,
pocket,2qlf,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qlf/protein/2qlf_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qlj,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qlj/protein/2qlj_boltz_pocket_5A.pdb,A_C,,boltz,,,
pocket,2qm7,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qm7/protein/2qm7_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2qm9,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qm9/protein/2qm9_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2qmj,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qmj/protein/2qmj_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2qnn,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qnn/protein/2qnn_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qnp,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qnp/protein/2qnp_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qnq,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qnq/protein/2qnq_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qnx,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qnx/protein/2qnx_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2qnz,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qnz/protein/2qnz_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qo1,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qo1/protein/2qo1_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2qoe,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qoe/protein/2qoe_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2qpu,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qpu/protein/2qpu_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2qqs,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qqs/protein/2qqs_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2qqs,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qqs/protein/2qqs_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2qry,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qry/protein/2qry_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2qt9,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qt9/protein/2qt9_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2qta,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qta/protein/2qta_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qtb,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qtb/protein/2qtb_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2qtg,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qtg/protein/2qtg_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qtn,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qtn/protein/2qtn_boltz_pocket_5A.pdb,B,,boltz,,,
pocket,2qtr,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qtr/protein/2qtr_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2qtt,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qtt/protein/2qtt_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2qtu,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qtu/protein/2qtu_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2qve,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qve/protein/2qve_boltz_pocket_5A.pdb,A_B_C,,boltz,,,
pocket,2qw1,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qw1/protein/2qw1_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2qw1,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qw1/protein/2qw1_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2qwc,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qwc/protein/2qwc_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2qwd,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qwd/protein/2qwd_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2qwf,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qwf/protein/2qwf_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2qwg,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qwg/protein/2qwg_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2qx0,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qx0/protein/2qx0_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2qzr,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qzr/protein/2qzr_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2qzx,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2qzx/protein/2qzx_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2r03,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r03/protein/2r03_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2r03,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r03/protein/2r03_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2r0h,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r0h/protein/2r0h_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2r0h,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r0h/protein/2r0h_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2r2l,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r2l/protein/2r2l_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2r38,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r38/protein/2r38_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2r3t,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r3t/protein/2r3t_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2r3w,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r3w/protein/2r3w_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2r3y,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r3y/protein/2r3y_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2r43,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r43/protein/2r43_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2r4f,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r4f/protein/2r4f_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2r58,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r58/protein/2r58_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2r58,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r58/protein/2r58_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2r5p,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r5p/protein/2r5p_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2r5q,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r5q/protein/2r5q_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2r6w,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r6w/protein/2r6w_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2r75,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r75/protein/2r75_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2r75,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r75/protein/2r75_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2r9b,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r9b/protein/2r9b_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2r9b,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r9b/protein/2r9b_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2r9w,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r9w/protein/2r9w_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2r9x,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2r9x/protein/2r9x_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2ra6,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2ra6/protein/2ra6_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2rcn,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2rcn/protein/2rcn_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2rcu,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2rcu/protein/2rcu_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2rcx,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2rcx/protein/2rcx_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2reg,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2reg/protein/2reg_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2rf2,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2rf2/protein/2rf2_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2rfh,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2rfh/protein/2rfh_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2rfh,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2rfh/protein/2rfh_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2rgu,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2rgu/protein/2rgu_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2ri9,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2ri9/protein/2ri9_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2ria,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2ria/protein/2ria_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2rib,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2rib/protein/2rib_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2rip,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2rip/protein/2rip_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2rjp,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2rjp/protein/2rjp_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2rjr,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2rjr/protein/2rjr_boltz_pocket_5A.pdb,A_B_C,,boltz,,,
pocket,2rkf,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2rkf/protein/2rkf_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2rkg,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2rkg/protein/2rkg_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2rkn,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2rkn/protein/2rkn_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2rly,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2rly/protein/2rly_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2rok,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2rok/protein/2rok_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2sfp,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2sfp/protein/2sfp_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2sim,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2sim/protein/2sim_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2srt,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2srt/protein/2srt_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2srt,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2srt/protein/2srt_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2toh,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2toh/protein/2toh_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2tsr,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2tsr/protein/2tsr_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2upj,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2upj/protein/2upj_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2usn,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2usn/protein/2usn_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2usn,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2usn/protein/2usn_boltz_pocket_5A.pdb,A,,boltz,,,
pocket,2uuo,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2uuo/protein/2uuo_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2uup,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2uup/protein/2uup_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2uvm,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2uvm/protein/2uvm_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2uxi,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2uxi/protein/2uxi_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2uxx,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2uxx/protein/2uxx_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2uxz,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2uxz/protein/2uxz_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2uy0,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2uy0/protein/2uy0_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2uyi,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2uyi/protein/2uyi_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2uyi,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2uyi/protein/2uyi_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2uym,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2uym/protein/2uym_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2uym,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2uym/protein/2uym_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2uyn,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2uyn/protein/2uyn_boltz_pocket_5A.pdb,A_B,,boltz,,,
pocket,2uyq,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2uyq/protein/2uyq_experimental_pocket_5A.pdb,A,,experimental,,,
pocket,2uyw,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2uyw/protein/2uyw_boltz_pocket_5A.pdb,A_D,,boltz,,,
pocket,2uz9,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2uz9/protein/2uz9_predicted_pocket_5A.pdb,A,,predicted,,,
pocket,2v00,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/2v00/protein/2v00_predicted_pocket_5A.pdb,A,,predicted,,,
