input_type,pdb_id,pdb_file,chain1,chain2,tag,lig_code,smiles,lig_resi
pocket,3ft4,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3ft4/protein/3ft4_pocket_5A.pdb,A,,holo,,,
pocket,3ftq,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3ftq/protein/3ftq_pocket_5A.pdb,A,,holo,,,
pocket,3fuc,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3fuc/protein/3fuc_pocket_5A.pdb,A_B,,holo,,,
pocket,3fur,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3fur/protein/3fur_pocket_5A.pdb,A,,holo,,,
pocket,3fv7,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3fv7/protein/3fv7_pocket_5A.pdb,A,,holo,,,
pocket,3fvh,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3fvh/protein/3fvh_pocket_5A.pdb,A,,holo,,,
pocket,3fvl,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3fvl/protein/3fvl_pocket_5A.pdb,A,,holo,,,
pocket,3fw4,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3fw4/protein/3fw4_pocket_5A.pdb,A,,holo,,,
pocket,3fwv,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3fwv/protein/3fwv_pocket_5A.pdb,A,,holo,,,
pocket,3fx6,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3fx6/protein/3fx6_pocket_5A.pdb,A,,holo,,,
pocket,3fxb,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3fxb/protein/3fxb_pocket_5A.pdb,A,,holo,,,
pocket,3fyz,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3fyz/protein/3fyz_pocket_5A.pdb,A,,holo,,,
pocket,3fzc,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3fzc/protein/3fzc_pocket_5A.pdb,A,,holo,,,
pocket,3fzn,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3fzn/protein/3fzn_pocket_5A.pdb,A_B,,holo,,,
pocket,3fzy,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3fzy/protein/3fzy_pocket_5A.pdb,A,,holo,,,
pocket,3g08,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g08/protein/3g08_pocket_5A.pdb,A,,holo,,,
pocket,3g0b,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g0b/protein/3g0b_pocket_5A.pdb,A,,holo,,,
pocket,3g0c,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g0c/protein/3g0c_pocket_5A.pdb,A,,holo,,,
pocket,3g0d,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g0d/protein/3g0d_pocket_5A.pdb,A,,holo,,,
pocket,3g0g,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g0g/protein/3g0g_pocket_5A.pdb,A,,holo,,,
pocket,3g0i,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g0i/protein/3g0i_pocket_5A.pdb,A,,holo,,,
pocket,3g15,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g15/protein/3g15_pocket_5A.pdb,A,,holo,,,
pocket,3g19,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g19/protein/3g19_pocket_5A.pdb,A,,holo,,,
pocket,3g1d,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g1d/protein/3g1d_pocket_5A.pdb,A_B,,holo,,,
pocket,3g1m,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g1m/protein/3g1m_pocket_5A.pdb,A,,holo,,,
pocket,3g1v,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g1v/protein/3g1v_pocket_5A.pdb,A_B,,holo,,,
pocket,3g2y,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g2y/protein/3g2y_pocket_5A.pdb,A,,holo,,,
pocket,3g2z,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g2z/protein/3g2z_pocket_5A.pdb,A,,holo,,,
pocket,3g30,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g30/protein/3g30_pocket_5A.pdb,A,,holo,,,
pocket,3g31,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g31/protein/3g31_pocket_5A.pdb,A,,holo,,,
pocket,3g32,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g32/protein/3g32_pocket_5A.pdb,A,,holo,,,
pocket,3g34,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g34/protein/3g34_pocket_5A.pdb,A,,holo,,,
pocket,3g35,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g35/protein/3g35_pocket_5A.pdb,A,,holo,,,
pocket,3g3d,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g3d/protein/3g3d_pocket_5A.pdb,A_B,,holo,,,
pocket,3g3m,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g3m/protein/3g3m_pocket_5A.pdb,A_B,,holo,,,
pocket,3g3r,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g3r/protein/3g3r_pocket_5A.pdb,A,,holo,,,
pocket,3g42,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g42/protein/3g42_pocket_5A.pdb,A,,holo,,,
pocket,3g4f,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g4f/protein/3g4f_pocket_5A.pdb,A,,holo,,,
pocket,3g6z,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g6z/protein/3g6z_pocket_5A.pdb,A,,holo,,,
pocket,3g70,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g70/protein/3g70_pocket_5A.pdb,A,,holo,,,
pocket,3g72,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g72/protein/3g72_pocket_5A.pdb,A,,holo,,,
pocket,3g86,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g86/protein/3g86_pocket_5A.pdb,A,,holo,,,
pocket,3g8e,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g8e/protein/3g8e_pocket_5A.pdb,A_B,,holo,,,
pocket,3g8i,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g8i/protein/3g8i_pocket_5A.pdb,A,,holo,,,
pocket,3g8o,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g8o/protein/3g8o_pocket_5A.pdb,A,,holo,,,
pocket,3g9e,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3g9e/protein/3g9e_pocket_5A.pdb,A,,holo,,,
pocket,3ga5,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3ga5/protein/3ga5_pocket_5A.pdb,A,,holo,,,
pocket,3gc4,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gc4/protein/3gc4_pocket_5A.pdb,A,,holo,,,
pocket,3gc5,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gc5/protein/3gc5_pocket_5A.pdb,A,,holo,,,
pocket,3gds,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gds/protein/3gds_pocket_5A.pdb,A,,holo,,,
pocket,3gdt,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gdt/protein/3gdt_pocket_5A.pdb,A_B,,holo,,,
pocket,3ge7,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3ge7/protein/3ge7_pocket_5A.pdb,A,,holo,,,
pocket,3gep,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gep/protein/3gep_pocket_5A.pdb,A,,holo,,,
pocket,3ggc,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3ggc/protein/3ggc_pocket_5A.pdb,B,,holo,,,
pocket,3ggj,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3ggj/protein/3ggj_pocket_5A.pdb,A,,holo,,,
pocket,3ggu,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3ggu/protein/3ggu_pocket_5A.pdb,A_B,,holo,,,
pocket,3ggv,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3ggv/protein/3ggv_pocket_5A.pdb,A_B,,holo,,,
pocket,3gi4,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gi4/protein/3gi4_pocket_5A.pdb,A_B,,holo,,,
pocket,3gi5,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gi5/protein/3gi5_pocket_5A.pdb,A_B,,holo,,,
pocket,3gi6,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gi6/protein/3gi6_pocket_5A.pdb,A_B,,holo,,,
pocket,3gjq,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gjq/protein/3gjq_pocket_5A.pdb,A_B,,holo,,,
pocket,3gjs,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gjs/protein/3gjs_pocket_5A.pdb,A_B,,holo,,,
pocket,3gjt,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gjt/protein/3gjt_pocket_5A.pdb,A_B,,holo,,,
pocket,3gk1,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gk1/protein/3gk1_pocket_5A.pdb,A,,holo,,,
pocket,3gk2,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gk2/protein/3gk2_pocket_5A.pdb,A,,holo,,,
pocket,3gk4,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gk4/protein/3gk4_pocket_5A.pdb,A,,holo,,,
pocket,3gl6,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gl6/protein/3gl6_pocket_5A.pdb,A_B,,holo,,,
pocket,3gnv,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gnv/protein/3gnv_pocket_5A.pdb,A,,holo,,,
pocket,3gnw,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gnw/protein/3gnw_pocket_5A.pdb,A,,holo,,,
pocket,3gol,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gol/protein/3gol_pocket_5A.pdb,A,,holo,,,
pocket,3gpj,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gpj/protein/3gpj_pocket_5A.pdb,A_B_E,,holo,,,
pocket,3gpo,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gpo/protein/3gpo_pocket_5A.pdb,A,,holo,,,
pocket,3gqo,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gqo/protein/3gqo_pocket_5A.pdb,A,,holo,,,
pocket,3gqz,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gqz/protein/3gqz_pocket_5A.pdb,A,,holo,,,
pocket,3gr2,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gr2/protein/3gr2_pocket_5A.pdb,A,,holo,,,
pocket,3grj,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3grj/protein/3grj_pocket_5A.pdb,A,,holo,,,
pocket,3gs7,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gs7/protein/3gs7_pocket_5A.pdb,A_C,,holo,,,
pocket,3gsg,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gsg/protein/3gsg_pocket_5A.pdb,A,,holo,,,
pocket,3gst,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gst/protein/3gst_pocket_5A.pdb,A_B,,holo,,,
pocket,3gt9,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gt9/protein/3gt9_pocket_5A.pdb,A,,holo,,,
pocket,3gta,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gta/protein/3gta_pocket_5A.pdb,A,,holo,,,
pocket,3gtc,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gtc/protein/3gtc_pocket_5A.pdb,A,,holo,,,
pocket,3gur,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gur/protein/3gur_pocket_5A.pdb,A_B,,holo,,,
pocket,3gus,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gus/protein/3gus_pocket_5A.pdb,A,,holo,,,
pocket,3guz,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3guz/protein/3guz_pocket_5A.pdb,A,,holo,,,
pocket,3gv6,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gv6/protein/3gv6_pocket_5A.pdb,A,,holo,,,
pocket,3gv9,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gv9/protein/3gv9_pocket_5A.pdb,A,,holo,,,
pocket,3gvb,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gvb/protein/3gvb_pocket_5A.pdb,A,,holo,,,
pocket,3gw5,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gw5/protein/3gw5_pocket_5A.pdb,A,,holo,,,
pocket,3gws,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gws/protein/3gws_pocket_5A.pdb,A,,holo,,,
pocket,3gwu,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gwu/protein/3gwu_pocket_5A.pdb,A,,holo,,,
pocket,3gwv,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gwv/protein/3gwv_pocket_5A.pdb,A,,holo,,,
pocket,3gww,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gww/protein/3gww_pocket_5A.pdb,A,,holo,,,
pocket,3gwx,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gwx/protein/3gwx_pocket_5A.pdb,A,,holo,,,
pocket,3gx0,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gx0/protein/3gx0_pocket_5A.pdb,A_B,,holo,,,
pocket,3gxy,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gxy/protein/3gxy_pocket_5A.pdb,A_B,,holo,,,
pocket,3gyn,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gyn/protein/3gyn_pocket_5A.pdb,A,,holo,,,
pocket,3gz9,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gz9/protein/3gz9_pocket_5A.pdb,A,,holo,,,
pocket,3gzn,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3gzn/protein/3gzn_pocket_5A.pdb,B_C,,holo,,,
pocket,3h0a,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3h0a/protein/3h0a_pocket_5A.pdb,B,,holo,,,
pocket,3h0e,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3h0e/protein/3h0e_pocket_5A.pdb,A,,holo,,,
pocket,3h0j,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3h0j/protein/3h0j_pocket_5A.pdb,A_B,,holo,,,
pocket,3h0q,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3h0q/protein/3h0q_pocket_5A.pdb,A_B,,holo,,,
pocket,3h0s,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3h0s/protein/3h0s_pocket_5A.pdb,A_B,,holo,,,
pocket,3h0v,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3h0v/protein/3h0v_pocket_5A.pdb,A_B,,holo,,,
pocket,3h0w,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3h0w/protein/3h0w_pocket_5A.pdb,A_B,,holo,,,
pocket,3h59,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3h59/protein/3h59_pocket_5A.pdb,A,,holo,,,
pocket,3h5b,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3h5b/protein/3h5b_pocket_5A.pdb,A_B,,holo,,,
pocket,3h5s,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3h5s/protein/3h5s_pocket_5A.pdb,A,,holo,,,
pocket,3h5u,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3h5u/protein/3h5u_pocket_5A.pdb,A,,holo,,,
pocket,3h6z,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3h6z/protein/3h6z_pocket_5A.pdb,A,,holo,,,
pocket,3h85,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3h85/protein/3h85_pocket_5A.pdb,A,,holo,,,
pocket,3h91,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3h91/protein/3h91_pocket_5A.pdb,A_B,,holo,,,
pocket,3h98,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3h98/protein/3h98_pocket_5A.pdb,A,,holo,,,
pocket,3h9k,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3h9k/protein/3h9k_pocket_5A.pdb,A_B,,holo,,,
pocket,3hab,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hab/protein/3hab_pocket_5A.pdb,A,,holo,,,
pocket,3hac,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hac/protein/3hac_pocket_5A.pdb,A,,holo,,,
pocket,3hau,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hau/protein/3hau_pocket_5A.pdb,A,,holo,,,
pocket,3hav,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hav/protein/3hav_pocket_5A.pdb,A,,holo,,,
pocket,3haw,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3haw/protein/3haw_pocket_5A.pdb,A,,holo,,,
pocket,3hb4,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hb4/protein/3hb4_pocket_5A.pdb,A,,holo,,,
pocket,3hb8,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hb8/protein/3hb8_pocket_5A.pdb,A_B,,holo,,,
pocket,3hbo,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hbo/protein/3hbo_pocket_5A.pdb,A,,holo,,,
pocket,3hcm,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hcm/protein/3hcm_pocket_5A.pdb,A,,holo,,,
pocket,3hdk,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hdk/protein/3hdk_pocket_5A.pdb,A,,holo,,,
pocket,3hdm,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hdm/protein/3hdm_pocket_5A.pdb,A,,holo,,,
pocket,3hdn,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hdn/protein/3hdn_pocket_5A.pdb,A,,holo,,,
pocket,3hf6,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hf6/protein/3hf6_pocket_5A.pdb,A,,holo,,,
pocket,3hf8,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hf8/protein/3hf8_pocket_5A.pdb,A,,holo,,,
pocket,3hfb,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hfb/protein/3hfb_pocket_5A.pdb,A,,holo,,,
pocket,3hfj,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hfj/protein/3hfj_pocket_5A.pdb,A_B,,holo,,,
pocket,3hfv,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hfv/protein/3hfv_pocket_5A.pdb,A,,holo,,,
pocket,3hfz,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hfz/protein/3hfz_pocket_5A.pdb,A,,holo,,,
pocket,3hha,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hha/protein/3hha_pocket_5A.pdb,A,,holo,,,
pocket,3hhk,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hhk/protein/3hhk_pocket_5A.pdb,A,,holo,,,
pocket,3hhm,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hhm/protein/3hhm_pocket_5A.pdb,A,,holo,,,
pocket,3hik,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hik/protein/3hik_pocket_5A.pdb,A,,holo,,,
pocket,3hit,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hit/protein/3hit_pocket_5A.pdb,A,,holo,,,
pocket,3hj0,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hj0/protein/3hj0_pocket_5A.pdb,A_C,,holo,,,
pocket,3hjo,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hjo/protein/3hjo_pocket_5A.pdb,A,,holo,,,
pocket,3hk1,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hk1/protein/3hk1_pocket_5A.pdb,A,,holo,,,
pocket,3hkw,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hkw/protein/3hkw_pocket_5A.pdb,A,,holo,,,
pocket,3hky,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hky/protein/3hky_pocket_5A.pdb,A,,holo,,,
pocket,3hl5,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hl5/protein/3hl5_pocket_5A.pdb,A,,holo,,,
pocket,3hl8,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hl8/protein/3hl8_pocket_5A.pdb,A,,holo,,,
pocket,3hnb,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hnb/protein/3hnb_pocket_5A.pdb,A,,holo,,,
pocket,3hnz,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hnz/protein/3hnz_pocket_5A.pdb,A,,holo,,,
pocket,3ho2,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3ho2/protein/3ho2_pocket_5A.pdb,A,,holo,,,
pocket,3ho9,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3ho9/protein/3ho9_pocket_5A.pdb,A,,holo,,,
pocket,3hp9,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hp9/protein/3hp9_pocket_5A.pdb,A,,holo,,,
pocket,3hqh,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hqh/protein/3hqh_pocket_5A.pdb,A,,holo,,,
pocket,3hqw,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hqw/protein/3hqw_pocket_5A.pdb,A,,holo,,,
pocket,3hqy,/blue/yanjun.li/share/GatorMol/GatorMol/dataset/LP_PDBBind/LP_PDBBind_train/3hqy/protein/3hqy_pocket_5A.pdb,A,,holo,,,
